permutation,layer,projected_trait,g_1,g_3
350,47,compassion,0.04154749214956012,0.11507991289363927
351,32,honesty,0.040346459138234876,0.11200163836341488
351,32,harmlessness,0.0,0.0
351,32,fairness,0.0,0.0
351,32,compassion,0.004024641575917657,0.011977514323507894
351,40,honesty,0.022604482828034986,0.06488027821454723
351,40,harmlessness,0.02675250339442474,0.07618142264734387
351,40,fairness,0.06644827359245417,0.17596030394187964
351,40,compassion,0.01621097835521873,0.04710567685000934
351,47,honesty,0.033672461717092164,0.09464361794709518
351,47,harmlessness,0.0,0.0
351,47,fairness,0.031214868923970632,0.0881419292362792
351,47,compassion,0.04146595952302202,0.1148713749970989
352,32,honesty,0.03602145033589143,0.1008022635474355
352,32,harmlessness,0.031625858409830614,0.0892334089177719
352,32,fairness,0.05193018237138523,0.14113247661578932
352,32,compassion,0.0,0.0
352,40,honesty,0.0,0.0
352,40,harmlessness,0.0,0.0
352,40,fairness,0.0,0.0
352,40,compassion,0.029355567730339087,0.08318293842512263
352,47,honesty,0.0,0.0
352,47,harmlessness,0.0,0.0
352,47,fairness,0.0,0.0
352,47,compassion,0.027982803769657692,0.07949919079712786
353,32,honesty,0.03509938011650466,0.09839120008566252
353,32,harmlessness,0.04159510486937255,0.11520166401634542
353,32,fairness,0.004073522559777706,0.012121810740301173
353,32,compassion,0.0,0.0
353,40,honesty,0.0002555051200279772,0.0007661238629448156
353,40,harmlessness,0.0,0.0
353,40,fairness,0.021484065814848147,0.06179690010646277
353,40,compassion,0.0,0.0
353,47,honesty,0.04038473228233774,0.11209994436307755
353,47,harmlessness,0.004608607087121725,0.013699549578806647
353,47,fairness,0.022413861363365997,0.06435662322838709
353,47,compassion,0.022295137411829244,0.06403028426315661
354,32,honesty,0.0,0.0
354,32,harmlessness,0.0,0.0
354,32,fairness,0.0,0.0
354,32,compassion,0.019033873717119183,0.05500760551755312
354,40,honesty,0.0005468896552560395,0.001638876396672951
354,40,harmlessness,0.0,0.0
354,40,fairness,0.0,0.0
354,40,compassion,0.017574721561718347,0.050933867602793975
354,47,honesty,0.0,0.0
354,47,harmlessness,0.0,0.0
354,47,fairness,0.0,0.0
354,47,compassion,0.0,0.0
355,32,honesty,0.026206043277091907,0.07470280020128603
355,32,harmlessness,0.0,0.0
355,32,fairness,0.04378367498891935,0.12077507197088491
355,32,compassion,0.0044842071358539605,0.013333045135285266
355,40,honesty,0.0,0.0
355,40,harmlessness,0.0,0.0
355,40,fairness,0.0,0.0
355,40,compassion,0.0,0.0
355,47,honesty,0.0,0.0
355,47,harmlessness,0.008707472134867432,0.025675282785778287
355,47,fairness,0.02257494069116502,0.064799148217786
355,47,compassion,0.0,0.0
356,32,honesty,0.0,0.0
356,32,harmlessness,0.0,0.0
356,32,fairness,0.02372694493751753,0.06795605563223858
356,32,compassion,0.0037638610029670084,0.011207218185937442
356,40,honesty,0.021970632239230282,0.06313755281109572
356,40,harmlessness,0.039689350183113446,0.11031165475929924
356,40,fairness,0.0,0.0
356,40,compassion,0.0565335217832455,0.15237228191241933
356,47,honesty,0.014628544135529517,0.04263816388217197
356,47,harmlessness,0.05304093975859165,0.14386169977328783
356,47,fairness,0.0,0.0
356,47,compassion,0.013352489602481888,0.03901555911267173
357,32,honesty,0.027200017111203997,0.07739003099880384
357,32,harmlessness,0.042667006122995524,0.11793698246321532
357,32,fairness,0.042387938807287466,0.11722588881815475
357,32,compassion,0.01759593326577163,0.05099325207623857
357,40,honesty,0.011512660145327558,0.033760631091877547
357,40,harmlessness,0.0,0.0
357,40,fairness,0.0,0.0
357,40,compassion,0.0,0.0
357,47,honesty,0.0025158680347235943,0.007509816688663498
357,47,harmlessness,0.004186117672624918,0.01245408449150227
357,47,fairness,0.0,0.0
357,47,compassion,0.021727138192572434,0.06246695811485512
358,32,honesty,0.0,0.0
358,32,harmlessness,0.05334820896989696,0.14461475099705037
358,32,fairness,0.0,0.0
358,32,compassion,0.02516655019884604,0.0718816255223713
358,40,honesty,0.0,0.0
358,40,harmlessness,0.0010968681913121375,0.0032834016562642964
358,40,fairness,0.0,0.0
358,40,compassion,0.0,0.0
358,47,honesty,0.039012607536703346,0.10856686928435204
358,47,harmlessness,0.016831898331347774,0.04885117884274807
358,47,fairness,0.02956003001073589,0.08372996922597221
358,47,compassion,0.013243751670910223,0.0387060289417865
359,32,honesty,0.0,0.0
359,32,harmlessness,0.012453756843764183,0.03645330923262523
359,32,fairness,0.0019421929164140656,0.00580403364318535
359,32,compassion,0.0,0.0
359,40,honesty,0.026976576931001788,0.07678683867158072
359,40,harmlessness,0.0012727832239675626,0.003808654488824159
359,40,fairness,0.009984076333545075,0.02936584727897029
359,40,compassion,0.0,0.0
359,47,honesty,0.02385920602643483,0.06831761020507156
359,47,harmlessness,0.0,0.0
359,47,fairness,0.0027157051651348083,0.008103104211482925
359,47,compassion,0.014828329035063561,0.043203709466190746
360,32,honesty,0.03214163548186541,0.09060079123322257
360,32,harmlessness,0.028511253101110627,0.08091952517704314
360,32,fairness,0.024656524659915774,0.07049333278347646
360,32,compassion,0.0,0.0
360,40,honesty,0.0,0.0
360,40,harmlessness,0.0034457173916920417,0.010266401935676402
360,40,fairness,0.0,0.0
360,40,compassion,0.017389357397541542,0.050414713258723584
360,47,honesty,0.0,0.0
360,47,harmlessness,0.02194803741354954,0.0630753518749981
360,47,fairness,0.0,0.0
360,47,compassion,0.0,0.0
361,32,honesty,0.018005798313639836,0.052139758972556224
361,32,harmlessness,0.0,0.0
361,32,fairness,0.0011320885938707725,0.0033885934057245447
361,32,compassion,0.0,0.0
361,40,honesty,0.05539921398295759,0.1496199830361774
361,40,harmlessness,0.014873394583522633,0.04333121911131264
361,40,fairness,0.0519102823049642,0.14108348032990786
361,40,compassion,0.052198847177287025,0.14179361504677745
361,47,honesty,0.006938584370728976,0.020530843137562566
361,47,harmlessness,0.0,0.0
361,47,fairness,0.0,0.0
361,47,compassion,0.0,0.0
362,32,honesty,0.0320030559145619,0.09023366189000284
362,32,harmlessness,0.0,0.0
362,32,fairness,0.010385249206979386,0.030521794731868702
362,32,compassion,0.026101625971629256,0.07441991627593875
362,40,honesty,0.026889037224700006,0.07655037965773642
362,40,harmlessness,0.0,0.0
362,40,fairness,0.0,0.0
362,40,compassion,0.05149952963320216,0.140071369600589
362,47,honesty,0.0,0.0
362,47,harmlessness,0.04597663526027602,0.12631484286417732
362,47,fairness,0.0031712270305533728,0.009453721298617133
362,47,compassion,0.00680512889885482,0.020141258969617538
363,32,honesty,0.0,0.0
363,32,harmlessness,0.027281112435774843,0.07760882703464313
363,32,fairness,0.0,0.0
363,32,compassion,0.0,0.0
363,40,honesty,0.0,0.0
363,40,harmlessness,0.0429231251755464,0.11858895813749273
363,40,fairness,0.0,0.0
363,40,compassion,0.005724217706209436,0.01697827839500898
363,47,honesty,0.0,0.0
363,47,harmlessness,0.004225375196823919,0.01256990049888271
363,47,fairness,0.0,0.0
363,47,compassion,0.019371928953154826,0.055948140070452554
364,32,honesty,0.0,0.0
364,32,harmlessness,0.0,0.0
364,32,fairness,0.021565573712326137,0.06202165595064986
364,32,compassion,0.0,0.0
364,40,honesty,0.0,0.0
364,40,harmlessness,0.0,0.0
364,40,fairness,0.022548719488662605,0.06472713064169655
364,40,compassion,0.006573545867852314,0.01946473297354278
364,47,honesty,0.023834955563219063,0.06825133176992387
364,47,harmlessness,0.0,0.0
364,47,fairness,0.04406250051331499,0.12148190825064034
364,47,compassion,0.0,0.0
365,32,honesty,0.015271724652938821,0.044457294827962145
365,32,harmlessness,0.0487360699778077,0.13322270753892318
365,32,fairness,0.016929501815797394,0.049125175936940574
365,32,compassion,0.0016085993597951338,0.004810322316587659
365,40,honesty,0.03397818502611979,0.09544823921353003
365,40,harmlessness,0.0,0.0
365,40,fairness,0.0,0.0
365,40,compassion,0.005647090634664788,0.01675207097773515
365,47,honesty,0.0,0.0
365,47,harmlessness,0.0,0.0
365,47,fairness,0.015435483188166758,0.04491973396755407
365,47,compassion,0.03320825909815865,0.09342013706143285
366,32,honesty,0.05835573734525887,0.1567703171352244
366,32,harmlessness,0.004882385423544773,0.01450551325765391
366,32,fairness,0.0,0.0
366,32,compassion,0.03911616300024363,0.10883414100188815
366,40,honesty,0.0,0.0
366,40,harmlessness,0.010216127940283645,0.03003470700208644
366,40,fairness,0.013021148097697307,0.03807196295702499
366,40,compassion,0.0,0.0
366,47,honesty,0.001052014201982047,0.003149416144921323
366,47,harmlessness,0.09057146905247347,0.23004362841415726
366,47,fairness,0.011591801488175403,0.03398745285144096
366,47,compassion,0.02337155617651952,0.06698364450848254
367,32,honesty,0.0,0.0
367,32,harmlessness,0.0,0.0
367,32,fairness,0.04829058915800646,0.13211221416046426
367,32,compassion,0.01875764576676225,0.05423817630399566
367,40,honesty,0.0,0.0
367,40,harmlessness,0.0,0.0
367,40,fairness,0.0,0.0
367,40,compassion,0.0,0.0
367,47,honesty,0.0,0.0
367,47,harmlessness,0.0,0.0
367,47,fairness,0.00662101632146593,0.01960345931621804
367,47,compassion,0.004605350293874493,0.013689956788584602
368,32,honesty,0.0,0.0
368,32,harmlessness,0.028629588006923227,0.08123718948895162
368,32,fairness,0.0,0.0
368,32,compassion,0.016743535465896457,0.0486030331781523
368,40,honesty,0.024922382090277695,0.07121733500208648
368,40,harmlessness,0.0,0.0
368,40,fairness,0.0,0.0
368,40,compassion,0.0,0.0
368,47,honesty,0.008262596061441422,0.024384824278243556
368,47,harmlessness,0.027666680484807773,0.07864817367108042
368,47,fairness,0.005301286115761143,0.015737005608610268
368,47,compassion,0.06250392303751726,0.16667596565370557
369,32,honesty,0.0,0.0
369,32,harmlessness,0.0,0.0
369,32,fairness,0.013241466906521972,0.0386995237923761
369,32,compassion,0.0,0.0
369,40,honesty,0.013143389583636379,0.03842022478639227
369,40,harmlessness,0.0,0.0
369,40,fairness,0.0,0.0
369,40,compassion,0.0,0.0
369,47,honesty,0.0,0.0
369,47,harmlessness,0.023335788574630877,0.0668857044103235
369,47,fairness,0.0,0.0
369,47,compassion,0.01615985079562394,0.04696176224491698
370,32,honesty,0.027638252995603498,0.07857159570602758
370,32,harmlessness,0.0,0.0
370,32,fairness,0.030880472228157194,0.08725261290516727
370,32,compassion,0.008264241219871514,0.024389600574801586
370,40,honesty,0.0,0.0
370,40,harmlessness,0.0,0.0
370,40,fairness,0.029031231108844736,0.08231432116397608
370,40,compassion,0.0,0.0
370,47,honesty,0.0,0.0
370,47,harmlessness,0.029367395197791368,0.08321459386486756
370,47,fairness,0.015450043611498614,0.04496083704809087
370,47,compassion,0.0,0.0
371,32,honesty,0.032379915641740975,0.09123160366420736
371,32,harmlessness,0.0,0.0
371,32,fairness,0.0,0.0
371,32,compassion,0.0,0.0
371,40,honesty,0.0,0.0
371,40,harmlessness,0.0,0.0
371,40,fairness,0.0,0.0
371,40,compassion,0.03938083000971124,0.10951676761204752
371,47,honesty,0.0,0.0
371,47,harmlessness,0.0,0.0
371,47,fairness,0.0,0.0
371,47,compassion,0.0,0.0
372,32,honesty,0.0,0.0
372,32,harmlessness,0.02955567998911063,0.08371833531193092
372,32,fairness,0.019584163973672335,0.056537993259542486
372,32,compassion,0.0,0.0
372,40,honesty,0.0,0.0
372,40,harmlessness,0.000793294049154375,0.0023761122360691322
372,40,fairness,0.0,0.0
372,40,compassion,0.029908942150173486,0.08466249511325695
372,47,honesty,0.007501598814334929,0.02217214339381616
372,47,harmlessness,0.0,0.0
372,47,fairness,0.0,0.0
372,47,compassion,0.0,0.0
373,32,honesty,0.025838629591503903,0.07370691730534297
373,32,harmlessness,0.018994434681993678,0.05489779874122998
373,32,fairness,0.05484811136125904,0.1482787187290641
373,32,compassion,0.0,0.0
373,40,honesty,0.011781853978501537,0.0345318631959442
373,40,harmlessness,0.03564029914809453,0.09980662173321836
373,40,fairness,0.022331931174580717,0.06413143589851672
373,40,compassion,0.02170417636572704,0.06240368780518991
373,47,honesty,0.0,0.0
373,47,harmlessness,0.0,0.0
373,47,fairness,0.0,0.0
373,47,compassion,0.0,0.0
374,32,honesty,0.0,0.0
374,32,harmlessness,0.0345464597456208,0.09694141392890543
374,32,fairness,0.0,0.0
374,32,compassion,0.007886421838499394,0.023291886234971537
374,40,honesty,0.007726339786753873,0.022826291984375732
374,40,harmlessness,0.0,0.0
374,40,fairness,0.0,0.0
374,40,compassion,0.0,0.0
374,47,honesty,0.01888188903308365,0.05458435560817892
374,47,harmlessness,0.006734146562862531,0.019933963228666488
374,47,fairness,0.006972496786387077,0.020629807821680328
374,47,compassion,0.0004626145231634123,0.0013865606832715793
375,32,honesty,0.0,0.0
375,32,harmlessness,0.0,0.0
375,32,fairness,0.04217356382668422,0.11667914107344537
375,32,compassion,0.0,0.0
375,40,honesty,0.018105163297378667,0.052417437365858036
375,40,harmlessness,0.04935040151159569,0.13475115711885216
375,40,fairness,0.028588429036533775,0.08112671636222442
375,40,compassion,0.0,0.0
375,47,honesty,0.005371748610260377,0.01594395202650031
375,47,harmlessness,0.017035647898315145,0.04942303678932848
375,47,fairness,0.0,0.0
375,47,compassion,0.031197587299599663,0.0880959967971503
376,32,honesty,0.07977134189816314,0.20638656001086453
376,32,harmlessness,0.008438374916297973,0.02489497842591193
376,32,fairness,0.02759901541291522,0.07846588395729487
376,32,compassion,0.02692743369744172,0.0766541044612889
376,40,honesty,0.009758515433068354,0.02871511256102691
376,40,harmlessness,0.0,0.0
376,40,fairness,0.0,0.0
376,40,compassion,0.0012623503870332767,0.0037775140684072747
376,47,honesty,0.028434620370909405,0.0807137324318884
376,47,harmlessness,0.0,0.0
376,47,fairness,0.04741640536152785,0.12992779782571415
376,47,compassion,0.0,0.0
377,32,honesty,0.018623990220790212,0.05386558635533293
377,32,harmlessness,0.03847772672661985,0.10718473063089563
377,32,fairness,0.031047885516861617,0.08769798269691763
377,32,compassion,0.0,0.0
377,40,honesty,0.0,0.0
377,40,harmlessness,0.021973632091921207,0.06314581065289783
377,40,fairness,0.021200824801713453,0.06101532401578355
377,40,compassion,0.0,0.0
377,47,honesty,0.0,0.0
377,47,harmlessness,0.05195795625084577,0.141200853241889
377,47,fairness,0.004604650461960181,0.013687895437778881
377,47,compassion,0.0,0.0
378,32,honesty,0.0,0.0
378,32,harmlessness,0.03587403895650056,0.10041736401251365
378,32,fairness,0.0,0.0
378,32,compassion,0.020906579646081835,0.06020248292972131
378,40,honesty,0.011010049262688955,0.032318491422746405
378,40,harmlessness,0.006881400506807756,0.02036393671160755
378,40,fairness,0.0,0.0
378,40,compassion,0.00937273254371774,0.027600807654873764
378,47,honesty,0.011540755734969533,0.03384116203523623
378,47,harmlessness,0.0,0.0
378,47,fairness,0.03387358518050064,0.09517305066436686
378,47,compassion,0.06090233054702046,0.16286881128027783
379,32,honesty,0.049853730857443074,0.13600088912655298
379,32,harmlessness,0.05940680178693798,0.15929409938484534
379,32,fairness,0.019757399956027683,0.05701910148186209
379,32,compassion,0.011098281491190617,0.03257186110705571
379,40,honesty,0.040103929709487784,0.11137836859766685
379,40,harmlessness,0.0,0.0
379,40,fairness,0.006056277683095942,0.017951395774073935
379,40,compassion,0.03831063337100777,0.1067523962821401
379,47,honesty,0.015688728494268694,0.045634297282618586
379,47,harmlessness,0.0030704165009846534,0.009155029992641131
379,47,fairness,0.0,0.0
379,47,compassion,0.0,0.0
380,32,honesty,0.0,0.0
380,32,harmlessness,0.02510035747490407,0.07170160080143446
380,32,fairness,0.01817876794894792,0.05262305908702997
380,32,compassion,0.0,0.0
380,40,honesty,0.0,0.0
380,40,harmlessness,0.0,0.0
380,40,fairness,0.014668757937237561,0.04275203529750598
380,40,compassion,0.011752708367200748,0.03444840107842017
380,47,honesty,0.0031729584856932387,0.009458850377936564
380,47,harmlessness,0.007336323775623544,0.021690711166784508
380,47,fairness,0.0,0.0
380,47,compassion,0.03092740999830362,0.0873775098513065
381,32,honesty,0.0,0.0
381,32,harmlessness,0.0,0.0
381,32,fairness,0.016645286249144485,0.048327024436793785
381,32,compassion,0.03446694430441752,0.09673267356863731
381,40,honesty,0.09096741418696214,0.23089449266533446
381,40,harmlessness,0.0,0.0
381,40,fairness,0.0,0.0
381,40,compassion,0.003039213689829256,0.009062554987124369
381,47,honesty,0.0,0.0
381,47,harmlessness,0.0,0.0
381,47,fairness,0.0,0.0
381,47,compassion,0.004688345859800584,0.013934379201326888
382,32,honesty,0.056629058986410775,0.1526035824185922
382,32,harmlessness,0.01776581302499661,0.05146867341781868
382,32,fairness,0.019647777551354717,0.05671469714718352
382,32,compassion,0.020094750791892182,0.05795506711410586
382,40,honesty,0.0,0.0
382,40,harmlessness,0.0,0.0
382,40,fairness,0.0,0.0
382,40,compassion,0.0705123449412608,0.1853921625881399
382,47,honesty,0.017735821437275236,0.05138476237178028
382,47,harmlessness,0.05158639743889619,0.14028554097350862
382,47,fairness,0.0009035317641840751,0.002705705910083623
382,47,compassion,0.026028272500166292,0.07422112230714195
383,32,honesty,0.00210723932980094,0.006295187057889144
383,32,harmlessness,0.0,0.0
383,32,fairness,0.0,0.0
383,32,compassion,0.0,0.0
383,40,honesty,0.0,0.0
383,40,harmlessness,0.037399811951095666,0.10439102634399261
383,40,fairness,0.0,0.0
383,40,compassion,0.00999264824246265,0.029390565560795813
383,47,honesty,0.018983207844463147,0.05486653775362321
383,47,harmlessness,0.0,0.0
383,47,fairness,0.0,0.0
383,47,compassion,0.0,0.0
384,32,honesty,0.0,0.0
384,32,harmlessness,0.0,0.0
384,32,fairness,0.0,0.0
384,32,compassion,0.008320041645827038,0.024551584526025957
384,40,honesty,0.0,0.0
384,40,harmlessness,0.0,0.0
384,40,fairness,0.0,0.0
384,40,compassion,0.0,0.0
384,47,honesty,0.0,0.0
384,47,harmlessness,0.0,0.0
384,47,fairness,0.020347111544204884,0.05865443785347988
384,47,compassion,0.022970740390906554,0.0658853506041367
385,32,honesty,0.06856735613896722,0.18089507443215286
385,32,harmlessness,0.0,0.0
385,32,fairness,0.0,0.0
385,32,compassion,0.0,0.0
385,40,honesty,0.0,0.0
385,40,harmlessness,0.0,0.0
385,40,fairness,0.005075015150519302,0.015072063549827975
385,40,compassion,0.05559131901820024,0.1500868996201302
385,47,honesty,0.00567744976024488,0.01684112005470101
385,47,harmlessness,0.0,0.0
385,47,fairness,0.0,0.0
385,47,compassion,0.0,0.0
386,32,honesty,0.04335590475169054,0.11968924338322189
386,32,harmlessness,0.01553555335660908,0.04520217836226343
386,32,fairness,0.0020421114718123,0.0061014148768084656
386,32,compassion,0.0,0.0
386,40,honesty,0.0,0.0
386,40,harmlessness,0.0,0.0
386,40,fairness,0.015036487236796925,0.04379249123921867
