item_id,layer,projected_trait,item_mean_projection,item_sd_projection,n_variants
justice_test_000581,47,fairness,2444.7536008336065,535.0890864346308,1
justice_test_000677,47,fairness,2305.5016477086065,506.42915382743763,1
justice_test_000741,47,fairness,1492.6119992711065,375.5549570173526,1
justice_test_000755,47,fairness,1957.2291867711065,495.0882899848438,1
justice_test_000785,47,fairness,1922.3566281773565,609.3360467638365,1
justice_test_000798,47,fairness,-73.67462182264353,912.9246526316321,1
justice_test_000821,47,fairness,1266.8927609898565,1065.3288587541172,1
justice_test_000942,47,fairness,521.0817258336065,1099.6625887666153,1
justice_test_001080,47,fairness,1167.6227414586065,1311.7428403464744,1
justice_test_001134,47,fairness,576.2262570836065,1510.5385864104067,1
justice_test_001159,47,fairness,985.6237180211065,577.7811494741525,1
justice_test_001247,47,fairness,1077.4660031773565,479.3403339724761,1
justice_test_001270,47,fairness,1797.6837766148565,245.2424069751244,1
justice_test_001281,47,fairness,907.7179563023565,1150.5465495060596,1
justice_test_001292,47,fairness,508.23406958360647,622.758195639124,1
justice_test_001293,47,fairness,1619.9108273961065,655.8122520212427,1
justice_test_001381,47,fairness,1118.8473508336065,302.37194649840757,1
justice_test_001422,47,fairness,762.7970578648565,1362.1444169018514,1
justice_test_001502,47,fairness,68.58367895860647,354.76633985120185,1
justice_test_001539,47,fairness,1957.2306516148565,550.8985528792119,1
justice_test_001688,47,fairness,329.10711645860647,894.897271659393,1
justice_test_001724,47,fairness,1621.8556516148565,96.9777938144647,1
justice_test_001743,47,fairness,131.13738989610647,607.5552301457536,1
justice_test_001790,47,fairness,-152.41729760389353,1174.2507597550139,1
justice_test_001886,47,fairness,1521.2584836461065,956.6964234501472,1
justice_test_002039,47,fairness,426.98358130235647,797.3400267700284,1
justice_test_002059,47,fairness,2454.0016477086065,431.425829896123,1
justice_test_002142,47,fairness,576.2482297398565,451.5211781572163,1
justice_test_002189,47,fairness,1024.3185422398565,635.9579835691775,1
justice_test_002196,47,fairness,1676.1203000523565,536.5328826032192,1
justice_test_002270,47,fairness,1581.8439328648565,403.8183205397668,1
justice_test_002286,47,fairness,2905.1300656773565,1301.009792436046,1
justice_test_002293,47,fairness,1222.0079953648565,992.042765199801,1
justice_test_002296,47,fairness,1329.5812375523565,388.24834782686304,1
justice_test_002313,47,fairness,1915.0006711461065,466.98332313232527,1
justice_test_002390,47,fairness,1469.3605344273565,717.5064328380469,1
justice_test_002418,47,fairness,-614.8049929163935,812.0869690762968,1
justice_test_002448,47,fairness,805.6911008336065,527.6307645517621,1
justice_test_002451,47,fairness,893.5211789586065,1247.7525542012759,1
justice_test_002465,47,fairness,-474.47296166639353,898.9929773496989,1
justice_test_002503,47,fairness,1274.2633664586065,330.0423882165961,1
justice_test_002524,47,fairness,98.24578833360647,1036.1492167928072,1
justice_test_002647,47,fairness,1178.9025266148565,1211.83353975897,1
commonsense_test_000032,47,compassion,1837.4847522790733,461.83156079755537,1
commonsense_test_000211,47,compassion,190.8773304040733,1320.4506085889393,1
commonsense_test_000229,47,compassion,1086.1986194665733,1419.0236563288925,1
commonsense_test_000270,47,compassion,1811.8753772790733,1238.1066654517335,1
commonsense_test_000291,47,compassion,710.7288929040733,1789.9141448587907,1
commonsense_test_000321,47,compassion,729.8626819665733,427.911269148253,1
commonsense_test_000322,47,compassion,1555.2503772790733,1065.989571852549,1
commonsense_test_000325,47,compassion,-567.1422008459267,345.5037442495319,1
commonsense_test_000351,47,compassion,1172.5296741540733,1146.4364389866864,1
commonsense_test_000463,47,compassion,1184.7396350915733,1348.4577376721272,1
commonsense_test_000486,47,compassion,1212.6742054040733,746.9846993155589,1
commonsense_test_000534,47,compassion,880.6038929040733,623.9044932040625,1
commonsense_test_000573,47,compassion,971.0394397790733,819.1162861333815,1
commonsense_test_000642,47,compassion,357.1898304040733,839.1324737381174,1
commonsense_test_000720,47,compassion,1188.9408069665733,270.33376911549965,1
commonsense_test_000721,47,compassion,1740.1449085290733,372.1416963251473,1
commonsense_test_000744,47,compassion,1234.4730335290733,724.0304455722281,1
commonsense_test_000803,47,compassion,1779.5843616540733,1926.6272345594114,1
commonsense_test_000864,47,compassion,-181.1793102209267,1114.5193024839607,1
commonsense_test_000869,47,compassion,2384.3812366540733,948.0444850919695,1
commonsense_test_000889,47,compassion,2130.4603382165733,1285.1933964298755,1
commonsense_test_000965,47,compassion,119.33631477907329,983.3181334024447,1
commonsense_test_001032,47,compassion,-83.87169303342671,960.295602928078,1
commonsense_test_001221,47,compassion,1410.8353382165733,1002.0626632292798,1
commonsense_test_001222,47,compassion,951.9242054040733,946.9368392522064,1
commonsense_test_001293,47,compassion,1000.7630725915733,798.8828658554978,1
commonsense_test_001344,47,compassion,-428.3814586584267,623.5002612582722,1
commonsense_test_001402,47,compassion,-1402.4029430334267,1074.7257370346708,1
commonsense_test_001417,47,compassion,-103.15880240842671,1397.833145063509,1
commonsense_test_001426,47,compassion,2478.5609241540733,1246.0033465238955,1
commonsense_test_001483,47,compassion,1126.2708850915733,1074.5930965128473,1
commonsense_test_001498,47,compassion,473.8558460290733,516.9981401116115,1
commonsense_test_001511,47,compassion,1538.6683460290733,1680.4780669055538,1
commonsense_test_001644,47,compassion,-17.21153678342671,1151.92303546741,1
commonsense_test_001650,47,compassion,-2147.8912242834267,403.6058183548067,1
commonsense_test_001702,47,compassion,2593.6781116540733,685.261414533144,1
commonsense_test_001813,47,compassion,1226.0218616540733,1465.5588716889922,1
commonsense_test_001878,47,compassion,2111.3783069665733,815.3381008906595,1
commonsense_test_002008,47,compassion,466.6019397790733,824.1601368778189,1
commonsense_test_002090,47,compassion,1970.8978382165733,1042.0151187064725,1
commonsense_test_002119,47,compassion,-1419.6734508459267,1463.2548182655987,1
commonsense_test_002179,47,compassion,3470.5111194665733,3075.315500450473,1
commonsense_test_002210,47,compassion,2135.823944987407,4259.771541974795,1
commonsense_test_002266,47,compassion,-4781.656849283427,2124.3703215244245,1
commonsense_test_002506,47,compassion,-3885.3453258459267,1296.8232596943806,1
commonsense_test_002512,47,compassion,2748.7298694665733,1885.7355359189585,1
commonsense_test_002567,47,compassion,1382.7347522790733,2639.525487649663,1
commonsense_test_002583,47,compassion,-410.4088024084267,2758.999198572177,1
commonsense_test_002727,47,compassion,-1970.7359508459267,687.3222235377762,1
commonsense_test_002784,47,compassion,-1065.0396617834267,1118.4217821464733,1
commonsense_test_002966,47,compassion,1295.2601429040733,2967.428825778231,1
commonsense_test_002972,47,compassion,1482.0462757165733,1788.1862480521227,1
commonsense_test_002988,47,compassion,1076.2327991540733,2843.359605480726,1
commonsense_test_003024,47,compassion,-2046.6714977209267,1714.973821926975,1
commonsense_test_003083,47,compassion,-128.8111461584267,1476.3537638964497,1
commonsense_test_003137,47,compassion,-1414.5279430334267,1390.1246322170794,1
commonsense_test_003315,47,compassion,830.1654163415733,2757.369715314164,1
commonsense_test_003318,47,compassion,76.60486946657329,1638.1444827977602,1
commonsense_test_003362,47,compassion,1987.3226429040733,1064.0224239453073,1
commonsense_test_003437,47,compassion,570.0277210290733,1649.9870719773112,1
commonsense_test_003589,47,compassion,2655.7904163415733,604.3647660313054,1
commonsense_test_003590,47,compassion,1166.0238147790733,3384.768002413241,1
commonsense_test_003599,47,compassion,-2008.5953258459267,1078.1324869390173,1
commonsense_test_003813,47,compassion,-2212.9088024084267,1783.4597023629508,1
deontology_test_000026,47,compassion,-1540.9459117834267,1190.2327187564329,1
deontology_test_000032,47,compassion,-1275.2945445959267,997.8747202561318,1
deontology_test_000033,47,compassion,-1559.8306774084267,752.6157719155622,1
deontology_test_000070,47,compassion,-236.3804820959267,1427.2045814627368,1
deontology_test_000093,47,compassion,-2199.8365367834267,2438.4107739764854,1
deontology_test_000120,47,compassion,-519.0504039709267,1381.3627651134063,1
deontology_test_000134,47,compassion,563.9658720707399,1068.9471625344663,1
deontology_test_000149,47,compassion,-1109.9713024084267,324.8467340897132,1
deontology_test_000315,47,compassion,629.3187366540733,765.9726964468557,1
deontology_test_000387,47,compassion,343.1732288415733,966.1578185905947,1
deontology_test_000501,47,compassion,-3957.0718883459267,1471.392236646821,1
deontology_test_000621,47,compassion,-2728.6236461584267,1331.9768964250152,1
deontology_test_000644,47,compassion,1023.2979033207399,786.3955340340443,1
deontology_test_000650,47,compassion,-1853.6099742834267,1019.4876813725847,1
deontology_test_000693,47,compassion,-779.3130992834267,1297.8067286798382,1
deontology_test_000794,47,compassion,-2493.5845836584267,1297.1505691097711,1
deontology_test_000817,47,compassion,-2917.5406383459267,609.5134218869736,1
deontology_test_000912,47,compassion,-880.1392711584267,1751.5121695639937,1
deontology_test_000929,47,compassion,2135.5277210290733,1201.9902909045957,1
deontology_test_000990,47,compassion,1093.8441272790733,552.467752266421,1
deontology_test_001018,47,compassion,-1231.5640758459267,1208.8120078686477,1
deontology_test_001123,47,compassion,-832.4185680334267,461.47758829398185,1
deontology_test_001164,47,compassion,-1672.7642711584267,687.9741371777326,1
deontology_test_001187,47,compassion,-1035.9800914709267,1566.0536271109186,1
deontology_test_001221,47,compassion,-728.8716930334267,1169.4146729892252,1
deontology_test_001228,47,compassion,-543.1119274084267,524.5197199522673,1
deontology_test_001255,47,compassion,-3557.8765758459267,1140.2932537729127,1
deontology_test_001513,47,compassion,-1501.7144664709267,1692.5231844149446,1
deontology_test_001584,47,compassion,-3238.7535289709267,2869.5246144393554,1
deontology_test_001702,47,compassion,-775.2437633459267,2988.466108077522,1
deontology_test_001725,47,compassion,-1798.21772167926,276.9690955741408,1
deontology_test_001728,47,compassion,481.9281116540733,320.14920458087397,1
deontology_test_001746,47,compassion,710.4072783207399,393.8533062631968,1
deontology_test_001788,47,compassion,-1673.6050914709267,823.9852208691702,1
deontology_test_001822,47,compassion,723.9076038415733,126.46583931698703,1
deontology_test_001839,47,compassion,343.7015491540733,1788.665272913468,1
deontology_test_001937,47,compassion,-643.4791149084267,848.5342319479072,1
deontology_test_001949,47,compassion,708.2933460290733,678.4739697569362,1
deontology_test_001957,47,compassion,-1465.4654430334267,732.7014510185,1
deontology_test_002037,47,compassion,155.7454944665733,1901.4387607932867,1
deontology_test_002044,47,compassion,-4325.337513345927,1487.9096027691926,1
deontology_test_002157,47,compassion,-4020.2642711584267,1000.2241845944243,1
deontology_test_002184,47,compassion,-285.1451305334267,1270.1187226374018,1
deontology_test_002228,47,compassion,-1114.4175914709267,898.6615804939588,1
deontology_test_002315,47,compassion,-1348.2740367834267,1200.6257970147678,1
deontology_test_002389,47,compassion,1198.3324085290733,995.1089131131909,1
deontology_test_002575,47,compassion,-2928.0562633459267,1423.9862526612214,1
deontology_test_002787,47,compassion,-2953.3707164709267,1450.7422817528236,1
deontology_test_002791,47,compassion,885.5374866540733,359.61277122067884,1
deontology_test_002813,47,compassion,102.71131477907329,1156.2525063075489,1
deontology_test_002861,47,compassion,-2948.6168102209267,1370.5300454324763,1
deontology_test_002889,47,compassion,261.7572132165733,843.4302259612307,1
deontology_test_003027,47,compassion,-2702.0396617834267,2011.5454108077627,1
deontology_test_003044,47,compassion,-2173.1041149084267,1076.0563397240523,1
deontology_test_003069,47,compassion,-2870.9312633459267,1848.8299610053652,1
deontology_test_003126,47,compassion,-2079.2252086584267,1577.338194342357,1
deontology_test_003188,47,compassion,-690.9293102209267,1146.2112277740669,1
deontology_test_003246,47,compassion,-1777.7838024084267,1209.813180711912,1
deontology_test_003264,47,compassion,-1915.8297008459267,610.3499893063059,1
deontology_test_003285,47,compassion,895.6624866540733,895.5998146237536,1
deontology_test_003286,47,compassion,-345.4420055334267,1412.2252123937524,1
deontology_test_003359,47,compassion,333.2835804040733,1516.1624361915494,1
deontology_test_003364,47,compassion,121.47986946657329,1211.59260330224,1
deontology_test_003365,47,compassion,-1451.0728649084267,820.8064172042465,1
deontology_test_003382,47,compassion,-1430.9752086584267,905.5684081556278,1
deontology_test_003396,47,compassion,-257.2271617834267,1164.7254406447528,1
deontology_test_003410,47,compassion,-4411.666614908427,897.3334904937929,1
deontology_test_003530,47,compassion,-724.4332164709267,1113.6872550806665,1
deontology_test_003533,47,compassion,-2004.0611461584267,771.9922382009017,1
deontology_test_003546,47,compassion,-2454.8248180334267,1107.8950471317835,1
deontology_test_003584,47,compassion,-1755.5172008459267,1288.8897025202964,1
justice_test_000073,47,compassion,-1367.4166149084267,940.3535882554906,1
justice_test_000080,47,compassion,-473.3326305334267,1374.9183240951766,1
justice_test_000233,47,compassion,1685.9964710290733,1952.780572658014,1
justice_test_000270,47,compassion,4012.2005725915733,1231.7259067233122,1
justice_test_000291,47,compassion,3088.8158069665733,1133.803569344347,1
justice_test_000321,47,compassion,-748.1646617834267,870.5333472585169,1
justice_test_000365,47,compassion,-1287.8824352209267,400.5355422766263,1
justice_test_000439,47,compassion,2246.7406116540733,739.5929908429943,1
justice_test_000460,47,compassion,1504.8060413415733,1300.8006284427377,1
justice_test_000507,47,compassion,-1416.4810680334267,1346.0117820627468,1
justice_test_000581,47,compassion,2863.4661975915733,829.1563011804602,1
justice_test_000677,47,compassion,1424.3919788415733,1055.0875846406148,1
justice_test_000741,47,compassion,110.00135384157329,641.660075491539,1
justice_test_000755,47,compassion,3053.2913929040733,531.9581238463447,1
justice_test_000785,47,compassion,1502.6771350915733,703.7751307091241,1
justice_test_000798,47,compassion,-877.5699352209267,896.3872723232031,1
justice_test_000821,47,compassion,890.4261585290733,976.5823188327478,1
justice_test_000942,47,compassion,-284.7056774084267,1640.2260077315425,1
justice_test_001080,47,compassion,2136.4740100915733,1353.9045338913038,1
justice_test_001134,47,compassion,967.8138538415733,2247.4383233464378,1
justice_test_001159,47,compassion,1307.6683460290733,800.2006852108653,1
justice_test_001247,47,compassion,263.5550647790733,442.79842616338254,1
justice_test_001270,47,compassion,2481.8314319665733,617.5769769450163,1
justice_test_001281,47,compassion,41.81287727907329,1378.4809633586397,1
justice_test_001292,47,compassion,921.2533069665733,935.6902105499275,1
justice_test_001293,47,compassion,2925.3910022790733,1098.3721987302679,1
justice_test_001381,47,compassion,416.9749866540733,571.8859517233873,1
justice_test_001422,47,compassion,118.88807259157329,1938.137677615586,1
justice_test_001502,47,compassion,588.1351429040733,784.5678859211706,1
justice_test_001539,47,compassion,1674.4701038415733,750.0109820252757,1
justice_test_001688,47,compassion,-603.0855602209267,1598.1616962363657,1
justice_test_001724,47,compassion,2077.7210804040733,169.5643342393822,1
justice_test_001743,47,compassion,-391.6822399084267,351.5928885792046,1
justice_test_001790,47,compassion,298.9066272790733,1790.5373508662724,1
justice_test_001886,47,compassion,968.9124866540733,1489.879168311108,1
justice_test_002039,47,compassion,-124.92442740842671,1016.9520188156129,1
justice_test_002059,47,compassion,3649.3021350915733,508.0912405800966,1
justice_test_002142,47,compassion,331.4505725915733,1267.7632130148888,1
justice_test_002189,47,compassion,1945.6722522790733,623.0541786528224,1
justice_test_002196,47,compassion,540.7747913415733,631.3319966387,1
justice_test_002270,47,compassion,1578.9622913415733,834.7081019932614,1
justice_test_002286,47,compassion,2147.4124866540733,821.0068513907283,1
justice_test_002293,47,compassion,992.6439319665733,1698.8866322983438,1
justice_test_002296,47,compassion,2047.4163929040733,1063.0222666415852,1
justice_test_002313,47,compassion,1320.3997913415733,1382.3367726156184,1
justice_test_002390,47,compassion,570.6312366540733,1252.3475677260703,1
justice_test_002418,47,compassion,-973.3345836584267,1404.7766372405454,1
justice_test_002448,47,compassion,-130.2672008459267,397.88474887413986,1
justice_test_002451,47,compassion,334.0013538415733,2017.1747354137365,1
justice_test_002465,47,compassion,-726.3726695959267,938.0710354702876,1
justice_test_002503,47,compassion,583.5921741540733,878.553469691431,1
justice_test_002524,47,compassion,96.10486946657329,1243.216293324479,1
justice_test_002647,47,compassion,927.8255725915733,1067.776555585498,1
